indice_tiempo,empresa,direccion,localidad,provincia,region,producto,precio,fecha_vigencia,empresabandera,latitud,longitud,geojson,abreviatura_provincia,latitud_rad,longitud_rad,cantidad_estaciones_alrededor
2024-09,LUIS A. CARRIZO Y CIA. S.R.L.,RUTA NAC. 34 - KM. 1300,ROSARIO DE LA FRONTERA,SALTA,NOA,Gas Oil Grado 3,1400.0,2024-09-01 00:00:00,YPF,-25.75303,-64.94535,"{""type"":""Point"",""coordinates"":[-64.94535,-25.75303]}",S,-0.4494751658648753,-1.1335101913600993,3
2024-09,LUIS A. CARRIZO Y CIA. S.R.L.,RUTA NAC.34 Y RUTA 51,GRAL. GUEMES,SALTA,NOA,Gas Oil Grado 3,1400.0,2024-09-01 00:00:00,YPF,-24.73717,-65.02818,"{""type"":""Point"",""coordinates"":[-65.02818,-24.73717]}",S,-0.4317450641255657,-1.1349558475795263,3
2024-09,LUIS A CARRIZO Y CIA SRL,RUTA NAC. 60 KM 822,DEAN FUNES,CORDOBA,CENTRO,Gas Oil Grado 3,1375.0,2024-09-01 00:00:00,YPF,-30.43736,-64.330277,"{""type"":""Point"",""coordinates"":[-64.330277,-30.43736]}",CBA,-0.5312321476148213,-1.12277514236998,3
2024-09,LUIS A. CARRIZO Y CIA. S.R.L.,RUTA NAC.60 KM. 851,QUILINO,CORDOBA,CENTRO,Gas Oil Grado 3,1375.0,2024-09-01 00:00:00,YPF,-30.21729,-64.489,"{""type"":""Point"",""coordinates"":[-64.489,-30.21729]}",CBA,-0.5273912015299573,-1.1255453813186234,3
2024-09,LUIS A. CARRIZO Y CIA. S.R.L.,RUTA NACIONAL 9 KM.784,TOTORAL,CORDOBA,CENTRO,Gas Oil Grado 3,1375.0,2024-09-01 00:00:00,YPF,-30.70661,-64.05513,"{""type"":""Point"",""coordinates"":[-64.05513,-30.70661]}",CBA,-0.535931446625816,-1.1179729212929954,7
2024-09,LUIS A. CARRIZO Y CIA. S.R.L.,RUTA PROVINCIAL 16 KM 606,JOAQUIN V. GONZALEZ,SALTA,NOA,Gas Oil Grado 3,1400.0,2024-09-01 00:00:00,YPF,-25.11627,-64.1317,"{""type"":""Point"",""coordinates"":[-64.1317,-25.11627]}",S,-0.4383616073198762,-1.1193093199012474,4
2024-09,LUIS ALONSO Y CIA. S.C.C.,RUTA 22 - KM. 858,RIO COLORADO,RIO NEGRO,PATAGONIA,Gas Oil Grado 3,1388.0,2024-09-01 00:00:00,YPF,-38.9829,-64.1113,"{""type"":""Point"",""coordinates"":[-64.1113,-38.9829]}",RN,-0.6803799569756975,-1.1189532727338407,3
2024-09,LUIS HUMBERTO DELGADO,BESARES Y QUINTANA,LA BANDA,SANTIAGO DEL ESTERO,NOA,Gas Oil Grado 3,1394.0,2024-09-02 10:22:00,BLANCA,-27.73652,-64.23453,"{""type"":""Point"",""coordinates"":[-64.23453,-27.73652]}",SE,-0.4840935970452576,-1.1211040419710734,3
2024-09,LUIS HUMBERTO DELGADO,RUTA NAC.34 Y PROV.51,LA BANDA,SANTIAGO DEL ESTERO,NOA,Gas Oil Grado 3,1394.0,2024-09-02 10:23:00,REFINOR,-27.7464,-64.19939,"{""type"":""Point"",""coordinates"":[-64.19939,-27.7464]}",SE,-0.4842660355753547,-1.1204907332719223,3
2024-09,LUIS IVAN CASALE,RUTA 7 KM 730,VILLA MERCEDES,SAN LUIS,CUYO,Gas Oil Grado 3,1375.0,2024-09-01 00:00:00,YPF,-33.50103,-65.78793,"{""type"":""Point"",""coordinates"":[-65.78793,-33.50103]}",SL,-0.5847032763093959,-1.148215986571553,3
2024-09,LUIS LARUMBE SRL,RUTA 18 KM 10,ALVEAR,SANTA FE,CENTRO,Gas Oil Grado 3,1389.0,2024-09-02 16:51:00,PUMA,-33.09533,-60.70049,"{""type"":""Point"",""coordinates"":[-60.70049,-33.09533]}",SF,-0.5776224755340549,-1.059423408073893,4
2024-09,LUIS POZOBON E HIJOS SRL,MAZA E HIRIGOYEN,GRAL. GUTIERREZ,MENDOZA,CUYO,Gas Oil Grado 3,1334.0,2024-09-01 00:00:00,YPF,-32.95871,-68.78985,"{""type"":""Point"",""coordinates"":[-68.78985,-32.95871]}",Mza,-0.5752380067099804,-1.2006093744530213,3
2024-09,LUIS Y NORBERTO MONDINO S.A.,AVDA.DEL LIBERTADOR (N) 1398,SAN FRANCISCO,CORDOBA,CENTRO,Gas Oil Grado 3,1411.0,2024-09-04 08:29:00,AXION,-31.417006,-62.081902,"{""type"":""Point"",""coordinates"":[-62.081902,-31.417006]}",CBA,-0.5483301958188136,-1.0835335958004526,4
2024-09,LUJANERA S.R.L.,Cornelio Saavedra 555,VALCHETA,RIO NEGRO,,Gas Oil Grado 3,1388.0,2024-09-01 00:00:00,YPF,-40.685566,-66.163644,"{""type"":""Point"",""coordinates"":[-66.163644,-40.685566]}",RN,-0.7100970847374592,-1.154773432917391,3
2024-09,LUJÃ¡N HÃ©CTOR MARIO,H.YRIGOYEN 1910,MERLO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1389.0,2024-09-04 00:00:00,SHELL C.A.P.S.A.,-34.647998,-58.719906,"{""type"":""Point"",""coordinates"":[-58.719906,-34.647998]}",BA,-0.6047216443244103,-1.0248556961615736,3
2024-08,LUMINATUS SA,AV TALAS DEL TUYU Y RUTA PROVINCIAL N 11,SAN CLEMENTE DEL TUYU,BUENOS AIRES,,Gas Oil Grado 3,1348.0,2024-08-01 13:07:00,BLANCA,-36.38981,-56.73669,"{""type"":""Point"",""coordinates"":[-56.73669,-36.38981]}",BA,-0.6351219986751577,-0.9902420471833416,3
2024-08,LUMINATUS SA,"RP Nº 63 KM 3,400",DOLORES,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1348.0,2024-08-01 13:02:00,PUMA,-36.30069,-57.66516,"{""type"":""Point"",""coordinates"":[-57.66516,-36.30069]}",BA,-0.6335665612457805,-1.0064469056893333,3
2024-08,LUMINATUS SOCIEDAD ANONIMA,Ruta Nacional 9 Km 221,RAMALLO,BUENOS AIRES,,Gas Oil Grado 3,1348.0,2024-08-01 13:09:00,PUMA,-33.50661,-60.1393,"{""type"":""Point"",""coordinates"":[-60.1393,-33.50661]}",BA,-0.5848006656816572,-1.049628794844626,7
2024-09,LUMINUM SRL,AV SARMIENTO 1798,RESISTENCIA,CHACO,NEA,Gas Oil Grado 3,1439.0,2024-09-01 00:00:00,YPF,-27.437049,-58.970487,"{""type"":""Point"",""coordinates"":[-58.970487,-27.437049]}",CHO,-0.47886684208101765,-1.0292291596545133,7
2024-08,LUTAC SA,LUCIANO VALETTE 1296,LUIS GUILLON,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1388.0,2024-08-01 08:16:00,SHELL C.A.P.S.A.,-34.794907,-58.461768,"{""type"":""Point"",""coordinates"":[-58.461768,-34.794907]}",BA,-0.6072856900752226,-1.0203503381370602,4
2024-08,LUZARDO HNOS S.R.L.,CNO. CENTENARIO ESQ. 51,VILLA ELISA,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1388.0,2024-08-09 16:53:00,SHELL C.A.P.S.A.,-34.850743,-58.088587,"{""type"":""Point"",""coordinates"":[-58.088587,-34.850743]}",BA,-0.6082602121163662,-1.0138371009811753,3
2024-09,MACCIONE HNOS S.H.,AV. PTE. PERON 3245,HAEDO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1334.0,2024-09-01 00:00:00,YPF,-34.63463,-58.60828,"{""type"":""Point"",""coordinates"":[-58.60828,-34.63463]}",BA,-0.6044883287100037,-1.0229074549307422,3
2024-09,MACHAGAI COMBUSTIBLES SRL,M.MORENO Y 25 DE MAYO,MACHAGAY,CHACO,NEA,Gas Oil Grado 3,1439.0,2024-09-01 00:00:00,YPF,-26.9247,-60.04693,"{""type"":""Point"",""coordinates"":[-60.04693,-26.9247]}",CHO,-0.46992466511171727,-1.0480166342145587,3
2024-09,MACHAGAI COMBUSTIBLES SRL,RUTA NAC.16 Y ACC.PCIA.DE LA PLAZA,PCIA. DE LA PLAZA,CHACO,NEA,Gas Oil Grado 3,1439.0,2024-09-01 00:00:00,YPF,-27.00752,-59.85003,"{""type"":""Point"",""coordinates"":[-59.85003,-27.00752]}",CHO,-0.4713701467982189,-1.0445800809173817,3
2024-09,MACIA JOSE RAMON,America 236,VILLA  BALLESTER,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1371.0,2024-09-04 14:36:00,SHELL C.A.P.S.A.,-34.555781,-58.552008,"{""type"":""Point"",""coordinates"":[-58.552008,-34.555781]}",BA,-0.6031121540480987,-1.02192532325406,3
2024-08,MACIAS MARIA HONEY,DEAN FUNES 598,GIGENA,CORDOBA,CENTRO,Gas Oil Grado 3,1440.0,2024-08-01 10:17:00,BLANCA,-32.76117,-64.33801,"{""type"":""Point"",""coordinates"":[-64.33801,-32.76117]}",CBA,-0.5717902833055907,-1.122910108681037,3
2024-09,MACO BAPE SRL,REPUBLICA DE ENTRERIOS 3005 ( ACCESO NORTE ),PARANA,ENTRE RIOS,CENTRO,Gas Oil Grado 3,1419.0,2024-09-01 00:00:00,YPF,-31.729405,-60.473163,"{""type"":""Point"",""coordinates"":[-60.473163,-31.729405]}",ER,-0.5537825869487514,-1.0554558034452117,3
2024-08,MACRA S.R.L.,PERITO MORENO 264,LAS HERAS,SANTA CRUZ,PATAGONIA,Gas Oil Grado 3,1349.0,2024-08-02 14:35:00,AXION,-46.53992,-68.93067,"{""type"":""Point"",""coordinates"":[-68.93067,-46.53992]}",SC,-0.8122748376147594,-1.2030671471056797,7
2024-09,MADEGAS SA,AV. PTE PERON 6575,ROSARIO,SANTA FE,CENTRO,Gas Oil Grado 3,1393.0,2024-09-02 14:00:00,GULF,-32.96758,-60.71009,"{""type"":""Point"",""coordinates"":[-60.71009,-32.96758]}",SF,-0.5753928174146321,-1.0595909596820843,7
2024-09,MADRASSI Y CIA S.A.,TUCUMAN 175,CLORINDA,FORMOSA,NEA,Gas Oil Grado 3,1478.0,2024-09-01 13:00:00,AXION,-25.28719,-57.7234,"{""type"":""Point"",""coordinates"":[-57.7234,-25.28719]}",F,-0.4413447240773849,-1.0074633854456947,7
2024-09,MADRO S.A.,AV. AMANCIO ALCORTA 2711,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,Gas Oil Grado 3,1334.0,2024-09-01 00:00:00,YPF,-34.6439,-58.39938,"{""type"":""Point"",""coordinates"":[-58.39938,-34.6439]}",CABA,-0.6046501207316636,-1.019261462123326,3
2024-09,MAELHO SRL,1ERA JUNTA 568,GUALEGUAYCHU,ENTRE RIOS,,Gas Oil Grado 3,1410.0,2024-09-01 19:38:00,DAPSA S.A.,-33.00047,-58.52143,"{""type"":""Point"",""coordinates"":[-58.52143,-33.00047]}",ER,-0.5759668562056132,-1.0213916364753852,8
2024-09,MAELHO SRL,AV. LOS INMIGRANTES 10,ALDEA SAN ANTONIO,ENTRE RIOS,CENTRO,Gas Oil Grado 3,1457.0,2024-09-01 19:35:00,SHELL C.A.P.S.A.,-32.629586,-58.701579,"{""type"":""Point"",""coordinates"":[-58.701579,-32.629586]}",ER,-0.5694937092626465,-1.0245358296695606,3
2024-09,MAELHO SRL,RUTA PROVINCIAL 39 KM 60,ROSARIO DEL TALA,ENTRE RIOS,CENTRO,Gas Oil Grado 3,1457.0,2024-09-01 19:32:00,SHELL C.A.P.S.A.,-32.314676,-59.141558,"{""type"":""Point"",""coordinates"":[-59.141558,-32.314676]}",ER,-0.5639974929151911,-1.0322149118591926,4
2024-09,MAELHO SRL,SAN MARTIN 2775,VILLAGUAY,ENTRE RIOS,CENTRO,Gas Oil Grado 3,1457.0,2024-09-01 19:28:00,SHELL C.A.P.S.A.,-31.843692,-59.026907,"{""type"":""Point"",""coordinates"":[-59.026907,-31.843692]}",ER,-0.5557772713909782,-1.0302138744184886,3
2024-09,MAFAP S.A.,RUTA PROVINCIAL N46 KM 132.5,ANDALGALA,CATAMARCA,,Gas Oil Grado 3,1400.0,2024-09-01 00:00:00,YPF,-27.58526,-66.305002,"{""type"":""Point"",""coordinates"":[-66.305002,-27.58526]}",C,-0.481453612018691,-1.1572405954414253,3
2024-09,MAGNETO SRL,AVENIDA BOLIVIA 3500,SALTA,SALTA,NOA,Gas Oil Grado 3,1375.0,2024-09-01 00:00:00,YPF,-24.746179,-65.411645,"{""type"":""Point"",""coordinates"":[-65.411645,-24.746179]}",S,-0.4319023008378779,-1.1416485743956861,4
2024-09,MAG S.R.L.,Av. Las Malvinas Km 4,CORDOBA,CORDOBA,CENTRO,Gas Oil Grado 3,1414.0,2024-09-01 11:47:00,SHELL C.A.P.S.A.,-31.386226,-64.123528,"{""type"":""Point"",""coordinates"":[-64.123528,-31.386226]}",CBA,-0.5477929834750498,-1.1191666915947744,3
2024-09,MAIPU RIO SRL,RUTA NACIONAL 8 KM 607,RIO CUARTO,CORDOBA,,Gas Oil Grado 3,1586.0,2024-09-02 20:22:00,BLANCA,-33.15986,-64.36792,"{""type"":""Point"",""coordinates"":[-64.36792,-33.15986]}",CBA,-0.578748736500367,-1.1234321366603084,2
2024-09,MAIPU RIO S.R.L.,SAN MARTIN 998,RIO CUARTO,CORDOBA,CENTRO,Gas Oil Grado 3,1375.0,2024-09-01 00:00:00,YPF,-33.12088,-64.35804,"{""type"":""Point"",""coordinates"":[-64.35804,-33.12088]}",CBA,-0.5780684071579395,-1.1232596981302114,6
2024-09,MALAISI VICTOR HUGO,RUTA NAC 40 Y CENTENARIO 0,CHIMBAS,SAN JUAN,CUYO,Gas Oil Grado 3,1375.0,2024-09-01 00:00:00,YPF,-31.479005,-68.520333,"{""type"":""Point"",""coordinates"":[-68.520333,-31.479005]}",SJ,-0.5494122825017577,-1.1959054154129236,3
2024-09,MALENO S.A.,RUTA NAC. 9 KM 1199,RIO HONDO,SANTIAGO DEL ESTERO,NOA,Gas Oil Grado 3,1400.0,2024-09-01 00:00:00,YPF,-27.5404,-64.80331,"{""type"":""Point"",""coordinates"":[-64.80331,-27.5404]}",SE,-0.48067065731624636,-1.1310311256905665,3
2024-09,MALVASIO PICAT S.A.,Av. General Cabrera 35,JESUS MARIA,CORDOBA,,Gas Oil Grado 3,1375.0,2024-09-01 00:00:00,YPF,-30.97845,-64.0937,"{""type"":""Point"",""coordinates"":[-64.0937,-30.97845]}",CBA,-0.5406759496644373,-1.1186460947854895,3
2024-09,MANANTIALES S.A.,AVDA. SAN MARTIN 198 AVDA. SAN MARTIN 198,ROSARIO DE LERMA,SALTA,NOA,Gas Oil Grado 3,1400.0,2024-09-01 00:00:00,YPF,-24.98427,-65.57523,"{""type"":""Point"",""coordinates"":[-65.57523,-24.98427]}",S,-0.43605777270724366,-1.1445036712525614,4
2024-09,MANCINELLI BRUNO ALEJANDRO,BOULEVARD 82 ESQ.29 NRO.502,LA PLATA,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1334.0,2024-09-01 00:00:00,YPF,-34.92151,-57.99066,"{""type"":""Point"",""coordinates"":[-57.99066,-34.92151]}",BA,-0.609495329268125,-1.0121279524045748,7
2024-09,MANDISOVI SRL,URQUIZA 2599,COQUIMBITO,MENDOZA,CUYO,Gas Oil Grado 3,1334.0,2024-09-01 00:00:00,YPF,-32.96268,-68.75592,"{""type"":""Point"",""coordinates"":[-68.75592,-32.96268]}",Mza,-0.5753072962812844,-1.2000171842378198,3
2024-09,MANDOLA HERMANOS S.A.,Ruta Panamericana km.54.500,ESCOBAR,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1387.0,2024-09-02 11:21:00,SHELL C.A.P.S.A.,-34.331103,-58.83197,"{""type"":""Point"",""coordinates"":[-58.83197,-34.331103]}",BA,-0.5991907831913028,-1.0268115819345283,3
2024-09,MANERA SAS,9 DE JULIO 297,QUEMU QUEMU,LA PAMPA,,Gas Oil Grado 3,1392.0,2024-09-01 00:00:00,PUMA,-36.0541,-63.56691,"{""type"":""Point"",""coordinates"":[-63.56691,-36.0541]}",LP,-0.6292627538432876,-1.1094518748189086,3
2024-09,MANSUE II,12 de Octubre Nº s/n,PILAR,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1407.0,2024-09-01 06:00:00,AXION,-34.44163333,-58.85714167,"{""type"":""Point"",""coordinates"":[-58.85714167,-34.44163333]}",BA,-0.6011199013731188,-1.0272509104542538,3
2024-09,MANSUE S.A.,ALVEAR 2080,VILLA  BALLESTER,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1374.0,2024-09-01 14:00:00,YPF,-34.545227,-58.548679,"{""type"":""Point"",""coordinates"":[-58.548679,-34.545227]}",BA,-0.6029279519988431,-1.0218672212432611,3
2024-09,MANUEL AURELIO SCHICK,HIPOLITO YRIGOYEN 834,HERNANDARIAS,ENTRE RIOS,,Gas Oil Grado 3,1419.0,2024-09-02 10:13:00,BLANCA,-31.23457,-59.984188,"{""type"":""Point"",""coordinates"":[-59.984188,-31.23457]}",ER,-0.5451460869446453,-1.0469215797352724,7
2024-08,MANUEL AURELIO SCHICK,RUTA NACIONAL Nº 12 KM 550,EL SOLAR,ENTRE RIOS,CENTRO,Gas Oil Grado 3,1391.0,2024-08-01 10:49:00,DAPSA S.A.,-31.17882,-59.73233,"{""type"":""Point"",""coordinates"":[-59.73233,-31.17882]}",ER,-0.5441730658866585,-1.0425258283877845,3
2024-09,MANUEL SANCHEZ SILLERO E HIJOS S.A.,SAN MARTÍN 1500,TUNUYAN,MENDOZA,CUYO,Gas Oil Grado 3,1373.0,2024-09-02 17:00:00,SHELL C.A.P.S.A.,-33.57381,-69.016147,"{""type"":""Point"",""coordinates"":[-69.016147,-33.57381]}",Mza,-0.5859735269389974,-1.204559002190407,4
2024-09,MANZI S.R.L.,AV. COLON 4276,CORDOBA,CORDOBA,CENTRO,Gas Oil Grado 3,1375.0,2024-09-01 00:00:00,YPF,-31.39764,-64.23474,"{""type"":""Point"",""coordinates"":[-64.23474,-31.39764]}",CBA,-0.5479921953558724,-1.1211077071625024,3
2024-09,MARANELLO OIL SA,INT. JORGE R. VARELA 455 Y JEAN JUARES,CAMPANA,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1407.0,2024-09-01 08:01:00,SHELL C.A.P.S.A.,-34.16523,-58.95959,"{""type"":""Point"",""coordinates"":[-58.95959,-34.16523]}",BA,-0.5962957532011423,-1.0290389711259236,11
2024-09,MARCELO E. HOFFMANN E HIJOS S.A.,29 DE SEPTIEMBRE 249,GRAL. RAMIREZ,ENTRE RIOS,CENTRO,Gas Oil Grado 3,1457.0,2024-09-01 06:00:00,SHELL C.A.P.S.A.,-32.17473,-60.19479,"{""type"":""Point"",""coordinates"":[-60.19479,-32.17473]}",ER,-0.5615549744401951,-1.0505972780465573,3
2024-09,MARCELO GOTTIG Y CÃ­A. SOC. COL.,RUTA NAC.Nº 12 Y ACCESO A RAMIREZ 0,GRAL. RAMIREZ,ENTRE RIOS,CENTRO,Gas Oil Grado 3,1425.0,2024-09-03 11:35:00,PUMA,-32.16667,-60.1772,"{""type"":""Point"",""coordinates"":[-60.1772,-32.16667]}",ER,-0.5614143009024845,-1.0502902746311316,3
2024-09,MARCELO GOTTIG Y CÍA. SOC. COL.,ALMAFUERTE Nº 218,PARANA,ENTRE RIOS,CENTRO,Gas Oil Grado 3,1425.0,2024-09-03 11:43:00,PUMA,-31.745325,-60.515043,"{""type"":""Point"",""coordinates"":[-60.515043,-31.745325]}",ER,-0.554060443365669,-1.0561867473359468,3
2024-09,MARCELO GOTTIG Y CÍA. SOC. COL.,AV.MOSCONI 1373,DIAMANTE,ENTRE RIOS,CENTRO,Gas Oil Grado 3,1425.0,2024-09-03 11:46:00,PUMA,-32.07453,-60.62411,"{""type"":""Point"",""coordinates"":[-60.62411,-32.07453]}",ER,-0.5598061545296968,-1.0580903255912195,4
2024-09,MARCELO GOTTIG Y CÍA. SOC.COL.,JOSE M.ROSA 1977,ROSARIO,SANTA FE,CENTRO,Gas Oil Grado 3,1399.0,2024-09-03 12:00:00,PUMA,-32.905376,-60.726554,"{""type"":""Point"",""coordinates"":[-60.726554,-32.905376]}",SF,-0.5743071528067216,-1.0598783106901326,3
2024-09,MARCELO GOTTIG Y CÍA. SOC.COL.,"RUTA NAC. Nº 127 KM.196,400",FEDERAL,ENTRE RIOS,CENTRO,Gas Oil Grado 3,1425.0,2024-09-03 11:51:00,PUMA,-30.9621,-58.80698,"{""type"":""Point"",""coordinates"":[-58.80698,-30.9621]}",ER,-0.5403905883317363,-1.026375424154455,3
2024-09,MARCELO GOTTIG Y CÍA. SOC.COL.,RUTA NAC.Nº 12 KM. 404,CRESPO,ENTRE RIOS,CENTRO,Gas Oil Grado 3,1425.0,2024-09-03 11:30:00,PUMA,-32.01645,-60.29913,"{""type"":""Point"",""coordinates"":[-60.29913,-32.01645]}",ER,-0.5587924673001385,-1.0524183545880883,4
2024-09,MARCELO GOTTIG Y CIA. SOC.COL.,RUTA NAC. Nº12 KM. 541,ALCARAZ,ENTRE RIOS,CENTRO,Gas Oil Grado 3,1425.0,2024-09-03 11:56:00,PUMA,-31.25183,-59.7676,"{""type"":""Point"",""coordinates"":[-59.7676,-31.25183]}",ER,-0.5454473307735395,-1.0431414060149629,3
2024-09,MARCELO GOTTIG Y CÍA. SOC.COL.,"Ruta Provincial Nº 32 Km.34,700",VIALE,ENTRE RIOS,CENTRO,Gas Oil Grado 3,1425.0,2024-09-03 11:58:00,PUMA,-31.88017,-59.980414,"{""type"":""Point"",""coordinates"":[-59.980414,-31.88017]}",ER,-0.5564139325955206,-1.0468557110093022,4
2024-09,MARCELO GOTTIG Y CÍA. SOC. COL.,RUTA PROV. Nº 11 KM. 87,VICTORIA,ENTRE RIOS,CENTRO,Gas Oil Grado 3,1425.0,2024-09-03 11:40:00,PUMA,-32.4217,-60.31385,"{""type"":""Point"",""coordinates"":[-60.31385,-32.4217]}",ER,-0.5658654140938456,-1.052675267053982,3
2024-09,MARCELO H. PASTORINO,AV. SAN MARTIN 313,COPETONAS,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1388.0,2024-09-02 15:55:00,PUMA,-38.7219376180384,-60.4517006428528,"{""type"":""Point"",""coordinates"":[-60.4517006428528,-38.7219376180384]}",BA,-0.6758253041866206,-1.0550812146477542,3
2024-09,MARCOS PAZ GNC S.A.,DOCTOR MARCOZ PAZ 824,MARCOS PAZ,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1363.0,2024-09-03 00:00:00,YPF,-34.771911,-58.827125,"{""type"":""Point"",""coordinates"":[-58.827125,-34.771911]}",BA,-0.6068843341604341,-1.0267270207322692,3
2024-09,MARCOS PAZ GNC S.A,RUTA 40 KM 67,GRAL. LAS HERAS,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1383.0,2024-09-02 09:46:00,SHELL C.A.P.S.A.,-34.916743,-58.953221,"{""type"":""Point"",""coordinates"":[-58.953221,-34.916743]}",BA,-0.6094121294226824,-1.028927811105864,3
2024-09,MARGARIA E IGLESIAS S.H.,"RUTA NAC.Nº9 KM.629,5",ONCATIVO,CORDOBA,CENTRO,Gas Oil Grado 3,1416.0,2024-09-01 00:00:00,AXION,-31.90556,-63.68941,"{""type"":""Point"",""coordinates"":[-63.68941,-31.90556]}",CBA,-0.556857071692602,-1.1115899031526018,3
2024-09,MARIA ANTONIA ALABERT DE INSFRAN,Av.Peru y Av. del Libertador 99,GRAL. BELGRANO,FORMOSA,NEA,Gas Oil Grado 3,1439.0,2024-09-01 00:00:00,YPF,-24.94204,-59.02703,"{""type"":""Point"",""coordinates"":[-59.02703,-24.94204]}",F,-0.43532072016412643,-1.0302160211734686,3
2024-08,MARIA ANTONIA ALABERT DE INSFRAN,RUTA NAC. 11 Y RUTA NAC. 81,FORMOSA,FORMOSA,NEA,Gas Oil Grado 3,1461.0,2024-08-31 22:58:00,AXION,-26.11513,-58.22837,"{""type"":""Point"",""coordinates"":[-58.22837,-26.11513]}",F,-0.45579500308634674,-1.0162767745694905,3
2024-09,MARIA ANTONIA ALABERT DE INSFRAN,RUTA NAC.81 Y RUTA PROV. 23,PALO SANTO,FORMOSA,NEA,Gas Oil Grado 3,1439.0,2024-09-01 00:00:00,YPF,-25.55839,-59.32833,"{""type"":""Point"",""coordinates"":[-59.32833,-25.55839]}",F,-0.4460780570087935,-1.0354746982097274,3
2024-09,MARÍA CRISTINA CORTTI,Avenida General Paz 6850,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,Gas Oil Grado 3,1334.0,2024-09-01 00:00:00,YPF,-34.59467,-58.52057,"{""type"":""Point"",""coordinates"":[-58.52057,-34.59467]}",CABA,-0.6037908951409068,-1.021376626643818,3
2024-08,MARIA CRISTINA FALCON DE GLOSS,ARISTOBULO DEL VALLE 593,SAN PEDRO,JUJUY,NOA,Gas Oil Grado 3,1399.0,2024-08-06 12:19:00,PUMA,-24.234166,-64.864538,"{""type"":""Point"",""coordinates"":[-64.864538,-24.234166]}",J,-0.4229659881748641,-1.1320997558849777,7
2024-08,MARIA CRISTINA FALCON DE GLOSS,"RUTA PROVINCIAL 1 - KM. 1,5",SANTA CLARA,JUJUY,NOA,Gas Oil Grado 3,1390.0,2024-08-06 12:22:00,BLANCA,-24.273466,-64.70814,"{""type"":""Point"",""coordinates"":[-64.70814,-24.273466]}",J,-0.4236519025708979,-1.1293700958414437,2
2024-09,MARIA CRISTINA GALAN,RUTA 5 KM 496,PELLEGRINI,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1375.0,2024-09-01 00:00:00,YPF,-36.27599,-63.15166,"{""type"":""Point"",""coordinates"":[-63.15166,-36.27599]}",BA,-0.6331354649205377,-1.1022043951000022,3
2024-08,MARIA CRISTINA ZAMPAR,RUTA NACIONAL Nº 11 KM 722,VERA Y PINTADO,SANTA FE,CENTRO,Gas Oil Grado 3,1390.0,2024-08-20 10:54:00,SHELL C.A.P.S.A.,-29.468259,-60.197965,"{""type"":""Point"",""coordinates"":[-60.197965,-29.468259]}",SF,-0.5143181443804516,-1.0506526922503083,3
2024-08,MARIA CRISTINA ZAMPAR,RUTA NACIONAL Nº 95 KM 780,TOSTADO,SANTA FE,CENTRO,Gas Oil Grado 3,1409.0,2024-08-01 11:39:00,SHELL C.A.P.S.A.,-29.217422,-61.744548,"{""type"":""Point"",""coordinates"":[-61.744548,-29.217422]}",SF,-0.5099402128446267,-1.0776456577556799,3
2024-09,MARIA DEL HUERTO SRL,RUTA 1 KM 272 ACCESO ROMANG,ROMANG,SANTA FE,CENTRO,Gas Oil Grado 3,1375.0,2024-09-01 00:00:00,YPF,-29.49896,-59.76348,"{""type"":""Point"",""coordinates"":[-59.76348,-29.49896]}",SF,-0.5148539779141065,-1.0430694984497808,3
2024-08,MARIA DE LOS ANGELES LACEAR,MORENO 260,SAAVEDRA,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,1349.0,2024-08-19 11:31:00,BLANCA,-34.582036,-58.540256,"{""type"":""Point"",""coordinates"":[-58.540256,-34.582036]}",BA,-0.6035703902432098,-1.0217202121603657,8
2024-09,MARIA HNOS. S.R.L.,AVDA. SAN MARTÍN Y 9 DE JULIO,VIALE,ENTRE RIOS,CENTRO,Gas Oil Grado 3,1419.0,2024-09-01 00:00:00,YPF,-31.87128,-60.00965,"{""type"":""Point"",""coordinates"":[-60.00965,-31.87128]}",ER,-0.5562587728250183,-1.0473659754694151,7
2024-09,MARIA JOSE Y GUILLERMO F. ARAMBURU S.H.,BELGRANO 621,FELICIANO,ENTRE RIOS,CENTRO,Gas Oil Grado 3,1419.0,2024-09-01 00:00:00,YPF,-30.384103,-58.760371,"{""type"":""Point"",""coordinates"":[-58.760371,-30.384103]}",ER,-0.5303026376150867,-1.025561943643393,3
